LOCALISATION RELIEF;LOCALISATION WILAYA;LOCALISATION;LATITUDE;LONGITUDE;NOMBRE DE DEMANDES ENREGISTREES;NOMBRE PLACEMEBNT;NOMBRE POSTE ENREGISTRE
SUD;TAMANRASSET;TAZROUK;23.420771;6.2614927;54;12;13
SUD;TAMANRASSET;IN GHAR;27.107742;1.9050391;303;106;1
SUD;TINDOUF;OUM EL ASSEL;28.193426;-5.3939552;420;23;84
SUD;TINDOUF;TINDOUF;27.676102;-8.1276522;2608;488;489
TELL;AIN DEFLA;AIN LECHIAKH;36.130569;2.4011123;966;156;24
TELL;AIN DEFLA;DJEMAA OULED CHEIKH;36.09433;2.0077317;187;21;31
TELL;AIN DEFLA;BELAAS;35.982445;1.8512951;167;16;5
TELL;AIN DEFLA;AIN TORKI;36.349758;2.2827384;375;68;25
TELL;AIN DEFLA;DJELIDA;36.179874;2.086133;970;187;53
TELL;AIN DEFLA;SIDI LAKHDAR;36.254601;2.1548474;563;88;54
TELL;AIN DEFLA;EL MAYENE;36.098579;1.7344155;237;22;24
TELL;AIN DEFLA;MEKHATRIA;36.344654;1.9588007;507;85;11
TELL;AIN DEFLA;OUED DJEMAA;36.04443;2.3616202;288;46;1
TELL;AIN DEFLA;EL HOCEINIA;36.349998;2.4000001;307;57;5
TELL;AIN DEFLA;MILIANA;36.318192;2.2335067;1608;227;299
TELL;AIN DEFLA;EL ATTAF;36.218437;1.7052325;2141;329;476
TELL;AIN DEFLA;DJENDEL;36.218189;2.4136925;1066;316;592
TELL;AIN DEFLA;BARBOUCHE;36.096176;2.4900942;182;35;20
TELL;AIN DEFLA;AIN BOUYAHIA;36.315037;1.7733566;259;36;7
TELL;AIN DEFLA;BIR OULED KHELIFA;36.188442;2.2138288;430;130;82
TELL;AIN DEFLA;KHEMIS MILIANA;36.253529;2.2138288;3266;514;738
TELL;AIN DEFLA;EL AMRA;36.357193;1.851343;919;121;8
TELL;AIN DEFLA;AIN-DEFLA;36.263187;1.9641064;3206;547;1292
TELL;AIN DEFLA;BATHIA;35.9347;1.7830973;132;7;
TELL;AIN DEFLA;BEN ALLAL;36.351948;2.1646719;199;36;0
TELL;AIN DEFLA;TACHTA ZEGARRA;36.360569;1.6178011;307;25;0
TELL;AIN DEFLA;TIBERKANINE;36.154125;1.6469253;469;51;57
TELL;AIN DEFLA;HAMMAM RIGHA;36.391533;2.3616202;401;74;144
TELL;AIN DEFLA;ROUINA;36.238419;1.8220818;597;100;88
TELL;AIN DEFLA;EL ABBADIA;36.27335;1.6566377;856;136;163
TELL;AIN DEFLA;ZEDDINE;36.151596;1.8220818;652;270;307
TELL;AIN DEFLA;BOUMEDFAA;36.345013;2.5197933;1006;104;71
TELL;AIN DEFLA;AIN SOLTANE;36.231392;2.3251576;562;117;45
TELL;AIN DEFLA;AIN BENIAN;36.353355;2.3764257;221;19;2
TELL;AIN DEFLA;OUED CHORFA;36.138374;2.5495112;386;118;11
TELL;AIN DEFLA;TARIK IBN ZIAD;35.961109;2.1646721;194;35;26
TELL;AIN DEFLA;BORDJ EMIR KHALED;36.09161;2.1646721;236;57;35
TELL;AIN DEFLA;EL HASSANIA;36.008633;1.9294682;104;22;20
TELL;AIN DEFLA;ARIB;36.354015;2.0469151;836;142;12
TELL;AIN DEFLA;BOURACHED;36.182491;1.9294682;932;111;24
TELL;AIN TEMOUCHENT;AIN EL ARBAA;35.403748;-0.88181508;977;120;60
TELL;AIN TEMOUCHENT;SIDI BOUMEDIENE;35.352928;-0.89492929;117;15;
TELL;AIN TEMOUCHENT;HAMMAM BOUHADJAR;35.370193;-0.9677301;1572;190;220
TELL;AIN TEMOUCHENT;EL AMRIA;35.525936;-1.0179304;1142;103;75
TELL;AIN TEMOUCHENT;AGHLAL;35.201935;-1.065797;244;29;
TELL;AIN TEMOUCHENT;SIDI SAFI;35.281929;-1.3107772;364;79;25
TELL;AIN TEMOUCHENT;CHENTOUF;35.299881;-1.0119509;114;17;2
TELL;AIN TEMOUCHENT;OULHACA GHERRABA;35.307251;-1.1424514;340;50;11
TELL;AIN TEMOUCHENT;BENI SAF;35.300476;-1.3710402;1984;384;555
TELL;AIN TEMOUCHENT;EL EMIR ABDELKADER;35.22044;-1.4072392;124;16;3
TELL;AIN TEMOUCHENT;OULED BOUDJEMAA;35.470966;-1.1917104;210;28;59
TELL;AIN TEMOUCHENT;EL MSAID;35.570801;-0.77869999;183;18;35
TELL;AIN TEMOUCHENT;TERGA;35.419033;-1.1797022;346;40;24
TELL;AIN TEMOUCHENT;OULED KIHAL;35.373386;-1.2217458;112;8;4
TELL;AIN TEMOUCHENT;EL MALAH;35.388309;-1.0945436;1049;182;315
TELL;AIN TEMOUCHENT;OUED BERKECHE;35.220467;-0.98565179;118;24;
TELL;AIN TEMOUCHENT;CHAABET EL HAM;35.33614;-1.1017334;480;83;17
TELL;AIN TEMOUCHENT;SIDI OURIACHE;35.186256;-1.5087605;76;3;
TELL;AIN TEMOUCHENT;BOUZEDJAR;35.579544;-1.1424989;111;3;35
TELL;AIN TEMOUCHENT;SIDI BEN ADDA;35.305214;-1.180903;773;96;37
TELL;AIN TEMOUCHENT;AIN TOLBA;35.255085;-1.2530057;554;77;0
TELL;AIN TEMOUCHENT;AIN KIHEL;35.200684;-1.2001181;279;48;6
TELL;AIN TEMOUCHENT;HASSI EL GHELLA;35.45446;-1.0514312;477;58;30
TELL;AIN TEMOUCHENT;OUGBELLIL;35.137955;-0.99282259;152;14;8
TELL;AIN TEMOUCHENT;OUED SEBBAH;35.374073;-0.81273693;315;58;24
TELL;AIN TEMOUCHENT;HASSASNA;35.273754;-0.98801231;132;22;31
TELL;AIN TEMOUCHENT;AIN-TEMOUCHENT;35.307251;-1.1424514;3840;494;1183
TELL;AIN TEMOUCHENT;TAMZOUGHA;35.413376;-0.6607039;356;100;368
TELL;ALGER;RAIS HAMIDOU;36.811291;3.0100658;1552;213;10
TELL;ALGER;DOUERA;36.649094;2.9275837;1850;396;301
TELL;ALGER;DRARIA;36.717285;3.0025616;1401;349;315
TELL;ALGER;BENI MESSOUS;36.782642;2.9725564;544;98;69
TELL;ALGER;BIR KHADEM;36.716274;3.0425978;1395;296;596
TELL;ALGER;DAR EL BEIDA;36.706013;3.2281983;1380;284;1696
TELL;ALGER;EL MADANIA;36.74118;3.0688896;731;116;24
TELL;ALGER;HARAOUA;36.768417;3.3086779;1158;270;113
TELL;ALGER;OUED SMAR;36.699348;3.1754558;792;179;931
TELL;ALGER;SAOULA;36.68972;3.0275803;887;198;158
TELL;ALGER;REGHAIA;36.743149;3.3387368;2889;725;868
TELL;ALGER;BORDJ EL KIFFAN;36.747189;3.1904321;2799;552;685
TELL;ALGER;SIDI MOUSSA;36.622978;3.1077278;1195;224;295
TELL;ALGER;KHRAISSIA;36.663658;2.9925578;860;198;194
TELL;ALGER;BORDJ EL BAHRI;36.779133;3.240468;873;172;236
TELL;ALGER;ALGER;36.753769;3.0587561;1708;288;1154
TELL;ALGER;OULED CHEBEL;36.604469;2.9875565;1069;328;359
TELL;ALGER;BEB EZZOUAR;36.720627;3.1854975;2752;536;957
TELL;ALGER;HAMMAMET;35.446232;7.9552732;390;57;29
TELL;ALGER;EL MAGHARIA;36.731998;3.1114879;634;106;55
TELL;ALGER;RAHMANIA;36.676411;2.9126022;416;136;725
TELL;ALGER;MOHAMMADIA;36.734951;3.1528692;1236;203;666
TELL;ALGER;EL HARRACH;36.702904;3.1428342;2711;535;339
TELL;ALGER;CHERAGA;36.762344;2.9225893;2352;430;1301
TELL;ALGER;AIN BENIAN;36.796509;2.9337916;1539;293;425
TELL;ALGER;SOUIDANIA;36.708984;2.9026172;741;166;155
TELL;ALGER;SIDI MHAMED;36.756336;3.0551159;2277;316;135
TELL;ALGER;DJISR KSENTINA;36.697876;3.079263;3171;530;490
TELL;ALGER;OUED KORICHE;36.78363;3.0400946;639;91;72
TELL;ALGER;BOUROUBA;36.711708;3.1152484;2168;403;63
TELL;ALGER;BOLOGHINE IBN ZIRI;36.805279;3.0350883;795;109;367
TELL;ALGER;HUSSEIN DEY;36.744148;3.1102345;1164;252;1144
TELL;ALGER;EL MARSA;36.811127;3.244873;261;40;25
TELL;ALGER;OULED FAYET;36.729549;2.9425697;1143;221;418
TELL;ALGER;DELY BRAHIM;36.75285;2.9800558;594;115;435
TELL;ALGER;BEN AKNOUN;36.757481;3.0100658;204;45;88
TELL;ALGER;BACH DJERRAH;36.726151;3.1180086;1985;390;94
TELL;ALGER;KOUBA;36.726673;3.0814946;1736;376;702
TELL;ALGER;EL ACHOUR;36.728558;2.9825559;774;202;403
TELL;ALGER;STAOUELI;36.751652;2.8881795;1548;265;591
TELL;ALGER;CASBAH;36.784496;3.058872;510;75;15
TELL;ALGER;MAHELMA;36.650547;2.867686;1728;395;853
TELL;ALGER;MOHAMED BELOUIZDAD;36.750568;3.070142;1311;200;45
TELL;ALGER;ZERALDA;36.694614;2.8277962;2375;482;400
TELL;ALGER;TASSALA EL MERDJA;36.622257;2.9225893;707;216;315
TELL;ALGER;EL BIAR;36.769009;3.0309947;838;137;102
TELL;ALGER;BOUZAREAH;36.781639;3.0125673;1236;231;206
TELL;ALGER;AIN TAYA;36.785252;3.2835138;946;194;66
TELL;ALGER;EL MOURADIA;36.749767;3.0488565;446;64;111
TELL;ALGER;BARAKI;36.667294;3.0985796;4272;731;1333
TELL;ALGER;ROUIBA;36.72591;3.2885456;2232;519;2101
TELL;ALGER;LES EUCALYPTUS;36.664528;3.1679256;2391;424;312
TELL;ALGER;BIR MOURAD RAIS;36.735348;3.0503738;811;170;382
TELL;ALGER;HYDRA;36.740952;3.0250778;419;96;366
TELL;ALGER;BIRTOUTA;36.646095;3.0476046;3062;934;1700
TELL;ALGER;BABA HASSEN;36.694378;2.9731071;540;110;242
TELL;ALGER;BAB EL OUED;36.792759;3.0513601;1327;192;85
TELL;ANNABA;TREAT;36.915874;7.4165053;564;128;79
TELL;ANNABA;AIN BERDA;36.644917;7.5900993;945;107;62
TELL;ANNABA;CHEURFA;36.72361;7.5788975;353;37;31
TELL;ANNABA;SERAIDI;36.944893;7.6331129;321;58;17
TELL;ANNABA;OUED EL ANEB;36.910431;7.503067;1083;347;438
TELL;ANNABA;EL BOUNI;36.853577;7.7431526;5247;606;756
TELL;ANNABA;EL HADJAR;36.760906;7.6656623;2078;236;395
TELL;ANNABA;ANNABA;36.926456;7.7525353;9248;1568;1900
TELL;ANNABA;EULMA;36.698978;7.4597726;428;54;60
TELL;ANNABA;SIDI AMER;36.803745;7.6656623;3321;372;384
TELL;ANNABA;CHETAIBI;37.004074;7.3732653;246;82;66
TELL;ANNABA;BERRAHEL;36.827564;7.4597726;2089;426;486
TELL;BEJAIA;TICHI;36.668274;5.1550884;721;170;28
TELL;BEJAIA;BENI MAOUCHE;36.50708;4.7578311;259;126;33
TELL;BEJAIA;FERRAOUN;36.557404;4.8647017;523;125;17
TELL;BEJAIA;KENDIRA;36.540409;5.0268197;162;45;5
TELL;BEJAIA;TOUDJA;36.749077;4.8899903;365;157;113
TELL;BEJAIA;OUZELLAGUEN;36.554344;4.5727596;1228;801;1152
TELL;BEJAIA;SOUK OUFELLA;36.611439;4.6295395;256;110;126
TELL;BEJAIA;IFELAIN ILMATHEN;36.669109;4.7680573;641;156;139
TELL;BEJAIA;KHERRATA;36.493137;5.2781277;1206;254;215
TELL;BEJAIA;AKBOU;36.459015;4.5334783;2833;1806;4081
TELL;BEJAIA;CHELATA;36.51355;4.5108862;340;213;46
TELL;BEJAIA;M CISNA;36.563408;4.7103682;278;180;44
TELL;BEJAIA;SIDI AICH;36.609016;4.6915483;635;285;405
TELL;BEJAIA;SIDI AYAD;36.612228;4.7159414;253;102;25
TELL;BEJAIA;AMIZOUR;36.642117;4.9033341;1505;477;329
TELL;BEJAIA;TINEBDAR;36.630154;4.70189;223;85;28
TELL;BEJAIA;DARGUINA;36.564632;5.3059897;526;125;63
TELL;BEJAIA;AIT R_ZINE;36.38319;4.5315027;623;371;93
TELL;BEJAIA;BOUHAMZA;36.445282;4.6853714;397;206;109
TELL;BEJAIA;SOUK EL TENINE;36.625652;5.3360214;636;98;254
TELL;BEJAIA;AIT SMAIL;36.546345;5.2302327;404;88;32
TELL;BEJAIA;ADEKAR;36.69421;4.6690731;265;55;24
TELL;BEJAIA;IGHRAM;36.462467;4.5048938;575;356;225
TELL;BEJAIA;TIFRA;36.666737;4.6963496;268;83;16
TELL;BEJAIA;TIMZRIT;36.615158;4.7749157;1377;513;303
TELL;BEJAIA;TALA HAMZA;36.687679;5.0078449;411;120;274
TELL;BEJAIA;TASKRIOUT;36.551945;5.2841177;644;160;87
TELL;BEJAIA;LEFLAYE;36.609032;4.6714263;221;80;89
TELL;BEJAIA;BENI KSILA;36.83968;4.7070618;64;17;54
TELL;BEJAIA;BEJAIA;36.750889;5.0567331;8632;2707;4693
TELL;BEJAIA;SEMAOUNE;36.61496;4.8236618;672;234;388
TELL;BEJAIA;BENI DJELLIL;36.572926;4.8107681;185;64;17
TELL;BEJAIA;AKFADOU;36.630718;4.6243987;189;55;20
TELL;BEJAIA;TAMOKRA;36.398373;4.6673431;139;63;10
TELL;BEJAIA;OUED GHIR;36.709393;4.9795489;862;316;360
TELL;BEJAIA;DRAA EL KAID;36.429535;5.2475519;707;165;58
TELL;BEJAIA;TAOURIRT IGHIL;36.725159;4.7383232;183;33;14
TELL;BEJAIA;BOUKHELIFA;36.669842;5.0880837;245;76;9
TELL;BEJAIA;BARBACHA;36.572941;4.9712391;428;121;34
TELL;BEJAIA;TAMRIDJET;36.583313;5.4253759;235;53;2
TELL;BEJAIA;BENI MELIKECH;36.446377;4.4140191;350;142;11
TELL;BEJAIA;AOKAS;36.636955;5.2440624;673;113;127
TELL;BEJAIA;TAZMALT;36.387806;4.4079213;1425;619;852
TELL;BEJAIA;TIZI NBERBER;36.613461;5.2176318;361;64;21
TELL;BEJAIA;AMALOU;36.477463;4.6325855;396;182;176
TELL;BEJAIA;SEDDOUK;36.544666;4.6868668;873;476;467
TELL;BEJAIA;CHEMINI;36.595688;4.615231;518;231;63
TELL;BEJAIA;MELBOU;36.628273;5.3834853;422;62;31
TELL;BEJAIA;EL KSEUR;36.680328;4.8545628;1391;432;684
TELL;BEJAIA;IGHIL ALI;36.337986;4.4702129;265;115;35
TELL;BEJAIA;TIBANE;36.61272;4.651351;130;48;17
TELL;BEJAIA;BOUDJELLIL;36.350674;4.4111705;744;347;280
TELL;BLIDA;BOUARFA;36.425419;2.7979009;1478;360;16
TELL;BLIDA;BOUINAN;36.518112;2.9875565;905;237;476
TELL;BLIDA;MOUZAIA;36.471397;2.6785092;1845;445;620
TELL;BLIDA;OUED DJER;36.420147;2.5495112;249;28;6
TELL;BLIDA;HAMMAM MELOUANE;36.420593;2.9975593;96;8;3
TELL;BLIDA;GUERROUAOU;36.482872;2.8826535;452;158;379
TELL;BLIDA;BENI MERED;36.526802;2.8527236;1250;382;661
TELL;BLIDA;LARBAA;36.589302;3.1578875;2237;509;585
TELL;BLIDA;EL AFFROUN;36.440498;2.6090043;1743;308;189
TELL;BLIDA;BOUFARIK;36.584858;2.9076095;2969;650;879
TELL;BLIDA;CHIFFA;36.459465;2.728219;866;157;63
TELL;BLIDA;DJEBABRA;36.581078;3.2633917;98;17;13
TELL;BLIDA;SOUHANE;36.532917;3.2483058;5;1;1
TELL;BLIDA;BEN KHELIL;36.60788;2.8477371;732;179;259
TELL;BLIDA;AIN ROMANA;36.396358;2.6487086;328;54;91
TELL;BLIDA;BOUGARA;36.471836;3.1077278;778;128;76
TELL;BLIDA;CHEBLI;36.578236;3.0085182;702;163;202
TELL;BLIDA;MEFTAH;36.619785;3.2281983;2130;498;376
TELL;BLIDA;CHREA;36.433624;2.9076095;38;11;9
TELL;BLIDA;BLIDA;36.47987;2.8005676;6591;1810;3239
TELL;BLIDA;OULED SLAMA;36.51453;3.1277854;427;75;103
TELL;BLIDA;OULED YAICH;36.504719;2.8726747;3257;876;914
TELL;BLIDA;SOUMAA;36.498474;2.9076095;926;208;126
TELL;BLIDA;BENI TAMOU;36.543591;2.8277962;1024;278;446
TELL;BLIDA;OUED EL ALLEUG;36.566582;2.7680247;1206;400;157
TELL;BOUIRA;EL ADJIBA;36.374996;4.1616144;644;174;105
TELL;BOUIRA;AIN EL HADJAR;36.365562;3.7943158;301;87;19
TELL;BOUIRA;OUED EL BERDI;36.263893;3.9266503;568;229;516
TELL;BOUIRA;EL KHABOUZIA;36.317406;3.6015208;189;39;
TELL;BOUIRA;BORDJ OUKHRISS;36.081707;3.973696;513;116;102
TELL;BOUIRA;SAHARIDJ;36.425797;4.2538452;362;58;12
TELL;BOUIRA;TAGUEDIT;35.981133;3.9470396;118;15;16
TELL;BOUIRA;BOUKRAM;36.529575;3.3691242;80;23;3
TELL;BOUIRA;HAIZER;36.432896;4.0491076;755;261;0
TELL;BOUIRA;DJEBAHIA;36.454597;3.7130494;574;161;45
TELL;BOUIRA;HADJERA ZERGA;35.919186;3.8451731;75;11;9
TELL;BOUIRA;OULED RACHED;36.171749;4.0899911;315;84;
TELL;BOUIRA;RIDANE;36.073849;3.4619839;44;20;8
TELL;BOUIRA;AOMAR;36.495895;3.7739868;683;212;197
TELL;BOUIRA;AGHBALOU;36.433281;4.3462372;510;163;20
TELL;BOUIRA;DECHMIA;36.130592;3.5765977;181;35;
TELL;BOUIRA;MAAMORA;36.033566;3.5518551;108;18;7
TELL;BOUIRA;MAALA;36.442894;3.869348;118;32;
TELL;BOUIRA;BOUDERBALA;36.569275;3.4902391;315;111;7
TELL;BOUIRA;BIR GHBALOU;36.264172;3.5711465;313;82;109
TELL;BOUIRA;SOUR EL GHOZLANE;36.149223;3.6901553;2171;527;651
TELL;BOUIRA;DIRAH;35.999783;3.7545829;406;74;46
TELL;BOUIRA;MEZDOUR;36.086353;4.0491076;401;117;94
TELL;BOUIRA;ZBARBAR;36.48172;3.5306766;54;13;1
TELL;BOUIRA;ATH MANSOUR;36.294571;4.2948885;631;165;207
TELL;BOUIRA;LAKHDARIA;36.56628;3.5913939;1812;476;629
TELL;BOUIRA;RAOURAOUA;36.219006;3.6319132;209;51;26
TELL;BOUIRA;EL HACHIMIA;36.21994;3.8153696;781;247;214
TELL;BOUIRA;EL HAKIMIA;36.091492;3.7801962;57;13;6
TELL;BOUIRA;BECHLOUL;36.34502;4.0899911;531;125;
TELL;BOUIRA;AHL EL KSAR;36.259823;4.0491076;407;104;
TELL;BOUIRA;AIT LAAZIZ;36.44944;3.8757119;594;228;
TELL;BOUIRA;AIN LALOUI;36.301914;3.7536664;283;85;61
TELL;BOUIRA;GUERROUMA;36.463051;3.4296446;132;33;7
TELL;BOUIRA;KADIRIA;36.520023;3.6927531;568;184;35
TELL;BOUIRA;AIN TURK;36.408173;3.8146527;305;86;
TELL;BOUIRA;MCHEDALLAH;36.371391;4.2641029;1248;261;293
TELL;BOUIRA;HANIF;36.254181;4.2128339;565;94;192
TELL;BOUIRA;SOUK EL KHEMIS;36.388226;3.6375351;257;57;18
TELL;BOUIRA;BOUIRA;36.377628;3.8962348;4401;1333;3269
TELL;BOUIRA;TAGHZOUT;36.425163;3.9572375;475;171;1
TELL;BOUIRA;AIN BESSAM;36.400238;3.7232006;1785;374;397
TELL;BOUIRA;CHORFA;36.369183;4.3256917;524;165;281
TELL;BOUIRA;EL MOKRANI;36.436085;3.6116495;82;13;9
TELL;BOUIRA;EL ASNAM;36.357571;4.0388918;497;150;1
TELL;BOUMERDES;CHABET EL AMEUR;36.617435;3.6826079;874;313;156
TELL;BOUMERDES;SIDI DAOUD;36.855606;3.8583028;268;52;94
TELL;BOUMERDES;BORDJ MENAIEL;36.755249;3.7536664;2292;425;342
TELL;BOUMERDES;AFIR;36.843346;3.9897847;433;185;45
TELL;BOUMERDES;BOUZEGZA KEDDARA;36.626152;3.4789503;248;92;183
TELL;BOUMERDES;TIDJELABINE;36.720184;3.4902391;598;185;205
TELL;BOUMERDES;DELLYS;36.878361;3.9368439;728;210;636
TELL;BOUMERDES;LARBATACHE;36.636147;3.371541;498;163;144
TELL;BOUMERDES;EL KHARROUBA;36.614178;3.4296446;187;47;133
TELL;BOUMERDES;AMMAL;36.630993;3.5913939;230;55;22
TELL;BOUMERDES;BOUMERDES;36.758011;3.4851868;1962;515;1336
TELL;BOUMERDES;BEN CHOUD;36.852673;3.9011748;154;55;34
TELL;BOUMERDES;THENIA;36.739929;3.5509074;598;125;180
TELL;BOUMERDES;TAOURGA;36.792377;3.9368439;162;62;67
TELL;BOUMERDES;KHEMIS EL KHECHNA;36.638592;3.3288183;2223;951;1307
TELL;BOUMERDES;CORSO;36.737656;3.4447863;715;198;278
TELL;BOUMERDES;BENI AMRANE;36.658394;3.5762076;590;148;69
TELL;BOUMERDES;TIMEZRIT;36.662277;3.7993991;213;53;15
TELL;BOUMERDES;BAGHLIA;36.79438;3.8757119;413;98;198
TELL;BOUMERDES;DJINET;36.841927;3.7333536;906;150;142
TELL;BOUMERDES;LAGHATA;36.779297;3.6724648;356;59;16
TELL;BOUMERDES;OULED MOUSSA;36.680004;3.3892894;1480;508;729
TELL;BOUMERDES;OULED AISSA;36.796349;3.8146527;153;25;
TELL;BOUMERDES;SI MUSTAPHA;36.738106;3.6116495;532;107;83
TELL;BOUMERDES;NACIRIA;36.731792;3.8146527;515;108;19
TELL;BOUMERDES;ISSER;36.69318;3.6724648;898;242;323
TELL;BOUMERDES;BOUDOUAOU;36.700401;3.4296446;2174;602;843
TELL;BOUMERDES;SOUK EL HAD;36.690411;3.5863314;157;36;9
TELL;BOUMERDES;BOUDOUAOU EL BAHRI;36.760628;3.3943319;332;98;99
TELL;BOUMERDES;OULED HADJADJ;36.5924;3.7902999;569;259;579
TELL;BOUMERDES;HAMMEDI;36.678123;3.2633917;1013;451;969
TELL;BOUMERDES;ZEMMOURI;36.785965;3.6010513;584;136;114
TELL;CHLEF;EL MARSA;36.40316;0.91759109;433;62;45
TELL;CHLEF;CHLEF;36.147423;1.3083684;7784;1397;2135
TELL;CHLEF;MOUSSADEK;36.353699;1.0083637;112;20;2
TELL;CHLEF;TENES;36.510353;1.307845;1415;165;248
TELL;CHLEF;TADJENA;36.325455;1.1377008;651;67;24
TELL;CHLEF;OULED ABBES;36.221279;1.4918236;238;37;28
TELL;CHLEF;OUED SLY;36.104778;1.2313617;2042;492;734
TELL;CHLEF;HARCHOUN;36.112698;1.4918236;359;60;61
TELL;CHLEF;ABOU EL HASSEN;36.408855;1.1929114;733;142;80
TELL;CHLEF;ZEBOUDJA;36.405869;1.4628042;419;45;71
TELL;CHLEF;SIDI ABDERRAHMANE;36.492275;1.0957417;152;13;17
TELL;CHLEF;SENDJAS;36.059174;1.4241426;515;97;2
TELL;CHLEF;BOUKADIR;36.056942;1.1209121;1825;249;146
TELL;CHLEF;OUED GHOUSSINE;36.503342;1.4531355;100;4;2
TELL;CHLEF;BENI BOUATTAB;36.001945;1.6469253;46;12;
TELL;CHLEF;OULED FARES;36.231606;1.236999;1753;166;218
TELL;CHLEF;OUED FODDA;36.198837;1.5499212;1109;121;144
TELL;CHLEF;BOUZEGHAIA;36.339748;1.2417743;529;48;47
TELL;CHLEF;TALASSA;36.428822;1.0849591;303;35;4
TELL;CHLEF;EL KARIMIA;36.089977;1.5693045;645;139;212
TELL;CHLEF;OULED BEN ABDELKADER;36.017391;1.2698475;725;102;24
TELL;CHLEF;BREIRA;36.447678;1.5789994;103;4;2
TELL;CHLEF;HERENFA;36.244923;1.0514312;271;32;2
TELL;CHLEF;OUM DROU;36.200508;1.4144827;400;78;59
TELL;CHLEF;DAHRA;36.257359;0.85083449;260;11;6
TELL;CHLEF;CHETTIA;36.159;1.2409799;2295;349;238
TELL;CHLEF;BENI RACHED;36.275391;1.5015008;394;51;18
TELL;CHLEF;LABIODH MEDJADJA;36.276783;1.385516;280;52;9
TELL;CHLEF;BENAIRIA;36.354004;1.374987;311;26;3
TELL;CHLEF;SOBHA;36.110035;1.110123;847;121;15
TELL;CHLEF;SIDI AKKACHA;36.450512;1.3469247;743;138;295
TELL;CHLEF;AIN MERANE;36.160851;0.97786862;795;126;88
TELL;CHLEF;EL HADJADJ;36.016556;1.3469247;207;26;1
TELL;CHLEF;TAOUGRITE;36.245983;0.92236358;527;40;35
TELL;CHLEF;BENI HAOUA;36.49144;1.5402327;300;13;23
TELL;CONSTANTINE;ZIGHOUD YOUCEF;36.530918;6.7028904;1359;286;210
TELL;CONSTANTINE;BENI HAMIDENE;36.537254;6.5569882;228;31;
TELL;CONSTANTINE;CONSTANTINE;36.360153;6.6424332;12931;2763;3318
TELL;CONSTANTINE;AIN ABID;36.213589;6.9423842;1342;129;93
TELL;CONSTANTINE;OULED RAHMOUN;36.220993;6.8136644;838;175;56
TELL;CONSTANTINE;DIDOUCHE MOURAD;36.456566;6.6531215;1236;266;244
TELL;CONSTANTINE;EL KHROUB;36.271442;6.6851983;10376;2381;3137
TELL;CONSTANTINE;HAMMA BOUZIANE;36.418198;6.5676627;2288;324;268
TELL;CONSTANTINE;IBN ZIAD;36.37183;6.4290361;337;55;67
TELL;CONSTANTINE;BEN BADIS;36.372444;6.6178036;958;192;271
TELL;CONSTANTINE;MESAOUD BOUDJERIOU;36.460358;6.3864427;234;37;5
TELL;CONSTANTINE;AIN SMARA;36.283188;6.4716582;798;176;136
TELL;EL TARF;CHBAITA MOKHTAR;36.736668;7.7090855;643;74;79
TELL;EL TARF;BESBES;36.719566;7.8068852;1801;519;638
TELL;EL TARF;LAC DES OISEAUX;36.774826;8.1010923;580;89;16
TELL;EL TARF;AIN KERMA;36.564453;8.1994276;317;49;40
TELL;EL TARF;BERRIHANE;36.830555;8.0683432;597;97;50
TELL;EL TARF;RAML SOUK;36.786526;8.5355492;194;5;7
TELL;EL TARF;DREAN;36.692387;7.7308068;1305;153;205
TELL;EL TARF;EL KALA;36.890457;8.445076;1325;87;152
TELL;EL TARF;ZERIZER;36.723804;7.90482;448;76;72
TELL;EL TARF;El-TARF;36.729881;8.2869482;1492;184;511
TELL;EL TARF;AIN EL ASSEL;36.79475;8.429389;634;61;45
TELL;EL TARF;BOUTELDJA;36.778774;8.1994276;1149;196;767
TELL;EL TARF;BOUGOUS;36.680901;8.3745718;332;43;
TELL;EL TARF;CHIHANI;36.630924;7.8503952;269;39;14
TELL;EL TARF;BOUHADJAR;36.527508;8.1120119;714;92;94
TELL;EL TARF;ASFOUR;36.665123;7.9810843;398;32;3
TELL;EL TARF;ZITOUNA;36.647228;8.2431746;367;32;1
TELL;EL TARF;ECHATT;36.812359;7.8612766;1152;162;192
TELL;EL TARF;CHEFIA;36.656258;8.1120119;295;31;0
TELL;EL TARF;HAMMAM BENI SALAH;36.536362;7.9810843;131;26;44
TELL;EL TARF;BEN MHIDI;36.750839;7.9810843;2067;343;362
TELL;EL TARF;OUED ZITOUN;36.435982;8.0356083;152;19;
TELL;EL TARF;EL AIOUN;36.823292;8.6270628;179;14;0
TELL;EL TARF;SOUAREKH;36.879105;8.5940809;265;8;
TELL;GUELMA;MEDJEZ AMAR;36.445766;7.3091316;487;73;44
TELL;GUELMA;OUED ZENATI;36.313904;7.1628647;893;159;204
TELL;GUELMA;TAMLOUKA;36.157394;7.139976;394;101;93
TELL;GUELMA;SELIAOUA ANNOUNA;36.386677;7.2518005;61;4;1
TELL;GUELMA;MEDJEZ SFA;36.433968;7.7824225;329;49;38
TELL;GUELMA;ROKNIA;36.545128;7.2342734;326;34;4
TELL;GUELMA;BOUMAHRA AHMED;36.458008;7.5125413;618;74;19
TELL;GUELMA;BOUATI MAHMOUD;36.590565;7.3260031;488;191;46
TELL;GUELMA;HELIOPOLIS;36.502003;7.4327273;862;93;26
